track_id,path,cluster,umap_x,umap_y
1158371,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/71/1158371.low.mp3,2,13.587669,6.7450314
1168349,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/49/1168349.low.mp3,1,7.3963795,2.6354809
1126664,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/64/1126664.low.mp3,4,13.104553,1.7468117
1111972,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/72/1111972.low.mp3,4,10.437413,5.36782
159200,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/00/159200.low.mp3,0,9.628845,-5.019194
1336422,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/22/1336422.low.mp3,1,6.5092373,1.6360495
1126383,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/83/1126383.low.mp3,0,7.256687,-3.4892473
1239372,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/72/1239372.low.mp3,1,6.4953055,0.4839931
375191,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/91/375191.low.mp3,1,7.830113,2.3362167
842779,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/79/842779.low.mp3,2,12.163631,6.8088827
203520,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/20/203520.low.mp3,2,10.199118,5.9494796
1337210,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/10/1337210.low.mp3,2,11.427406,3.7091298
1310024,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/24/1310024.low.mp3,0,8.109938,-1.456277
597315,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/15/597315.low.mp3,6,8.144074,4.580168
1347386,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/86/1347386.low.mp3,3,10.63069,-4.0412703
1065628,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/28/1065628.low.mp3,4,12.912908,1.4906126
1115616,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/16/1115616.low.mp3,5,10.097165,8.492938
376461,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/61/376461.low.mp3,1,7.0610433,3.9694142
1352899,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/1352899.low.mp3,2,13.134462,5.2955866
1075141,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/41/1075141.low.mp3,0,7.1860623,-3.1123052
36714,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/14/36714.low.mp3,1,7.3702884,1.59844
1341839,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/39/1341839.low.mp3,1,8.606148,2.4879107
1257250,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/50/1257250.low.mp3,4,14.042764,3.2431412
288283,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/83/288283.low.mp3,1,7.7431827,-1.3396833
99043,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/43/99043.low.mp3,5,12.870141,4.11857
47561,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/61/47561.low.mp3,5,11.521949,7.43331
1230990,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/90/1230990.low.mp3,4,13.002849,1.4949505
1010661,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/61/1010661.low.mp3,1,6.5274954,1.264147
1182567,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/67/1182567.low.mp3,6,9.197545,5.564594
1117574,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/74/1117574.low.mp3,1,8.959663,1.7449082
1042060,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/60/1042060.low.mp3,0,7.2736087,-2.6246047
200571,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/71/200571.low.mp3,1,7.2285733,3.6851616
1238100,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/00/1238100.low.mp3,6,8.785661,2.8475344
801452,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/52/801452.low.mp3,3,11.761594,0.14083564
331418,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/18/331418.low.mp3,1,7.096993,1.5103836
1400172,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/72/1400172.low.mp3,6,10.395955,4.929998
49144,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/44/49144.low.mp3,1,7.4031086,3.3153563
1249219,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/19/1249219.low.mp3,5,9.765407,9.434649
1413171,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/71/1413171.low.mp3,1,7.067069,1.9313617
949609,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/09/949609.low.mp3,6,9.428498,6.3553514
1378899,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/1378899.low.mp3,1,7.2641516,3.9696784
1160050,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/50/1160050.low.mp3,0,9.514099,-5.3807445
23006,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/06/23006.low.mp3,1,7.672146,1.5090171
1328507,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/07/1328507.low.mp3,1,7.7112722,0.17277606
151133,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/33/151133.low.mp3,5,10.908875,9.837576
182196,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/96/182196.low.mp3,6,8.098793,5.4350305
354148,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/48/354148.low.mp3,6,9.787929,5.3408623
1038121,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/21/1038121.low.mp3,1,9.053926,2.481369
1194313,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/13/1194313.low.mp3,4,10.307369,1.6350222
1328327,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/27/1328327.low.mp3,0,6.586695,-2.9765992
1245155,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/55/1245155.low.mp3,2,13.116736,7.3976374
500420,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/20/500420.low.mp3,3,12.202581,-1.0265639
75357,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/57/75357.low.mp3,6,9.553242,4.4626646
937106,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/06/937106.low.mp3,5,10.315044,9.438183
1372526,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/26/1372526.low.mp3,1,8.79002,2.281024
464509,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/09/464509.low.mp3,4,11.616348,3.09962
1283299,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/1283299.low.mp3,4,9.518936,2.3252044
1143773,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/73/1143773.low.mp3,6,9.3159275,6.7706194
127599,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/127599.low.mp3,0,10.247496,-3.970425
1349955,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/55/1349955.low.mp3,4,13.1856785,5.3175316
74341,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/41/74341.low.mp3,6,7.215659,3.7870898
1082887,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/87/1082887.low.mp3,2,13.020451,6.138013
1186430,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/30/1186430.low.mp3,4,9.5117235,0.62789863
2836,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/36/2836.low.mp3,1,6.0718412,2.1296096
1181664,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/64/1181664.low.mp3,2,11.158148,6.144517
1297178,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/78/1297178.low.mp3,2,12.054805,4.944645
396917,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/17/396917.low.mp3,0,8.1258335,-2.1704328
734385,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/85/734385.low.mp3,5,8.847918,6.407031
238863,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/63/238863.low.mp3,1,8.294846,2.4692943
1418982,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/82/1418982.low.mp3,2,13.31666,6.7080283
154036,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/36/154036.low.mp3,1,8.097994,0.7004506
1130220,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/20/1130220.low.mp3,5,10.271159,7.24572
1319838,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/38/1319838.low.mp3,2,11.020793,2.3169947
714714,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/14/714714.low.mp3,1,8.053877,2.3216991
1344990,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/90/1344990.low.mp3,1,7.4275894,0.8285452
1137243,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/43/1137243.low.mp3,6,9.551524,3.223473
919994,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/94/919994.low.mp3,5,10.4618,9.574209
371272,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/72/371272.low.mp3,2,11.617333,2.870594
1096691,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/91/1096691.low.mp3,0,9.333189,-4.29885
941155,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/55/941155.low.mp3,0,10.104684,-5.300419
1257556,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/56/1257556.low.mp3,4,10.426097,2.3441362
776867,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/67/776867.low.mp3,4,8.893549,2.2673767
1380666,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/66/1380666.low.mp3,2,11.560272,2.812097
1055934,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/34/1055934.low.mp3,0,10.898896,-3.7811437
1240483,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/83/1240483.low.mp3,6,9.571615,3.8383377
1354150,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/50/1354150.low.mp3,5,13.165491,5.4206395
1304481,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/81/1304481.low.mp3,1,8.80881,-2.135185
1077471,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/71/1077471.low.mp3,0,7.326903,-3.2373972
907355,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/55/907355.low.mp3,3,12.137178,-0.83505476
1232051,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/51/1232051.low.mp3,5,10.133853,9.710597
1239315,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/15/1239315.low.mp3,1,8.963061,1.142843
1342719,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/19/1342719.low.mp3,6,9.554278,6.5417805
4566,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/66/4566.low.mp3,1,7.92008,3.4918332
936452,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/52/936452.low.mp3,1,6.6867337,1.4264493
1059885,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/85/1059885.low.mp3,6,8.398766,5.496063
373297,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/97/373297.low.mp3,3,12.067126,-2.902638
463031,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/31/463031.low.mp3,6,8.72141,5.916658
1349120,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/20/1349120.low.mp3,6,8.458105,5.5787163
1193254,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/54/1193254.low.mp3,4,9.970946,1.6886622
1103994,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/94/1103994.low.mp3,3,12.139627,-0.6998677
1010662,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/62/1010662.low.mp3,1,6.8152623,1.4195539
1310040,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/40/1310040.low.mp3,6,10.269541,6.838334
20766,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/66/20766.low.mp3,3,12.533576,0.65867054
20538,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/38/20538.low.mp3,0,8.591572,-3.2243083
1067252,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/52/1067252.low.mp3,0,14.28004,3.772313
1027693,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/93/1027693.low.mp3,6,9.903439,3.2117245
405655,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/55/405655.low.mp3,0,10.017799,-4.3483796
751965,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/65/751965.low.mp3,2,9.221717,9.098802
978496,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/96/978496.low.mp3,1,7.1946073,1.3443446
474696,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/96/474696.low.mp3,3,11.816913,-2.906974
1349961,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/61/1349961.low.mp3,5,10.421634,8.997958
1274165,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/65/1274165.low.mp3,2,9.358561,8.724253
1238932,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/32/1238932.low.mp3,5,10.941852,7.743061
134130,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/30/134130.low.mp3,2,11.297118,5.5980597
103690,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/90/103690.low.mp3,4,10.47829,2.3141701
1051500,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/00/1051500.low.mp3,1,6.343929,0.2623287
126207,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/07/126207.low.mp3,1,8.758768,2.0832767
268258,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/58/268258.low.mp3,3,12.047828,-2.4571917
357365,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/65/357365.low.mp3,0,8.11775,-4.4255815
1393248,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/48/1393248.low.mp3,0,8.175111,-4.174022
1200787,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/87/1200787.low.mp3,6,9.467272,6.3118844
1061466,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/66/1061466.low.mp3,4,12.259177,1.2584096
1384402,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/02/1384402.low.mp3,2,10.915835,6.4968524
1089145,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/45/1089145.low.mp3,4,13.863257,1.3479583
1151682,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/82/1151682.low.mp3,1,7.76634,2.195379
1287093,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/93/1287093.low.mp3,4,13.4201975,2.936789
1353350,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/50/1353350.low.mp3,1,9.725619,0.9839639
520989,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/89/520989.low.mp3,1,7.684817,-2.1789217
1181583,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/83/1181583.low.mp3,6,9.901514,5.359319
1369712,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/12/1369712.low.mp3,4,10.424732,1.8001772
266886,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/86/266886.low.mp3,0,9.321022,-4.8866754
1420550,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/50/1420550.low.mp3,4,10.144497,1.0487542
1178105,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/05/1178105.low.mp3,2,12.535139,5.652927
156443,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/43/156443.low.mp3,4,9.083806,-0.17650944
14393,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/93/14393.low.mp3,0,10.462934,-4.8532376
78313,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/13/78313.low.mp3,3,10.9057045,-3.6158462
38011,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/11/38011.low.mp3,3,12.459179,0.58723503
1080086,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/86/1080086.low.mp3,6,10.415194,5.430807
208280,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/80/208280.low.mp3,1,7.917716,0.6820839
223910,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/10/223910.low.mp3,0,7.4046755,-3.0578632
1116571,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/71/1116571.low.mp3,2,10.030815,2.6618776
1323682,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/82/1323682.low.mp3,3,12.390666,3.134339
1215914,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/14/1215914.low.mp3,2,11.822575,5.7795887
820727,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/27/820727.low.mp3,1,8.163592,0.7425839
117990,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/90/117990.low.mp3,3,11.564922,-3.5707695
5090,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/90/5090.low.mp3,2,14.094154,3.4171035
5393,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/93/5393.low.mp3,6,8.547869,2.789007
1368958,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/58/1368958.low.mp3,6,9.676244,5.5005417
429551,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/51/429551.low.mp3,0,11.448428,-4.2058897
82874,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/74/82874.low.mp3,6,8.645062,4.9930677
487862,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/62/487862.low.mp3,2,11.989121,5.6762896
131645,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/45/131645.low.mp3,4,13.004944,1.2263949
238201,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/01/238201.low.mp3,5,10.472081,10.382888
433599,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/433599.low.mp3,6,9.163192,6.7005587
800960,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/60/800960.low.mp3,1,9.396248,2.6230183
1293916,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/16/1293916.low.mp3,1,7.1593523,-3.071123
942067,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/67/942067.low.mp3,5,11.8366,7.499424
1134432,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/32/1134432.low.mp3,5,13.209806,3.9765031
1399475,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/75/1399475.low.mp3,0,10.24636,-3.8313308
118967,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/67/118967.low.mp3,4,13.540731,3.9061496
434278,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/78/434278.low.mp3,1,7.5758634,0.59308743
1347862,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/62/1347862.low.mp3,4,14.25936,3.2309444
1295031,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/31/1295031.low.mp3,6,12.157055,4.1006145
1420411,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/11/1420411.low.mp3,1,7.8478713,0.36383528
1302675,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/75/1302675.low.mp3,0,9.987019,-4.7759666
776897,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/97/776897.low.mp3,2,11.576772,5.591154
1239321,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/21/1239321.low.mp3,1,7.0188355,1.5659583
464501,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/01/464501.low.mp3,4,13.359178,2.7085211
1342134,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/34/1342134.low.mp3,1,8.417063,1.2925357
81128,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/28/81128.low.mp3,4,14.183567,3.2675521
1292130,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/30/1292130.low.mp3,5,9.974122,9.975517
1358393,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/93/1358393.low.mp3,4,12.01661,2.3385072
629668,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/68/629668.low.mp3,3,10.820662,-3.2743013
1364626,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/26/1364626.low.mp3,3,12.476486,-0.4265301
178379,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/79/178379.low.mp3,6,8.78549,4.67476
387121,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/21/387121.low.mp3,2,10.350164,4.8224077
1212738,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/38/1212738.low.mp3,1,7.1753535,-3.0232253
1218246,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/46/1218246.low.mp3,1,6.61991,0.9575689
1313079,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/79/1313079.low.mp3,5,9.704099,9.552362
23825,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/25/23825.low.mp3,2,10.441923,5.2501173
1348738,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/38/1348738.low.mp3,0,9.722093,-3.9122233
1134756,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/56/1134756.low.mp3,3,12.71667,-0.26672384
941957,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/57/941957.low.mp3,3,11.065333,-4.092669
1414792,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/92/1414792.low.mp3,2,9.208811,2.8868835
1164743,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/43/1164743.low.mp3,1,8.353222,0.9578753
81916,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/16/81916.low.mp3,0,9.68759,-4.0336323
263464,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/64/263464.low.mp3,4,8.676916,-1.3314646
117072,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/72/117072.low.mp3,4,12.373996,1.1505525
1374055,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/55/1374055.low.mp3,0,9.57224,-4.554553
1370485,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/85/1370485.low.mp3,3,10.6741705,-2.6125588
992504,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/04/992504.low.mp3,2,13.721844,3.261665
285665,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/65/285665.low.mp3,5,9.818982,11.034171
26123,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/23/26123.low.mp3,1,5.7717876,3.1391706
921951,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/51/921951.low.mp3,5,11.055643,10.149556
1293923,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/23/1293923.low.mp3,1,7.276351,-2.6528134
1077277,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/77/1077277.low.mp3,0,9.051046,-2.6112049
752115,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/15/752115.low.mp3,3,11.71555,-3.0937276
1306265,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/65/1306265.low.mp3,5,11.615471,7.548557
125596,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/96/125596.low.mp3,6,8.893649,-0.9516526
1343297,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/97/1343297.low.mp3,3,11.756296,0.5002395
1076281,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/81/1076281.low.mp3,0,6.6278124,-3.0548713
1405013,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/13/1405013.low.mp3,1,7.548971,2.2963936
1236360,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/60/1236360.low.mp3,1,7.7331667,3.6906722
1257400,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/00/1257400.low.mp3,0,9.829749,-4.381613
321106,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/06/321106.low.mp3,1,5.770055,1.2356771
1206767,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/67/1206767.low.mp3,0,9.541507,-5.042998
1361651,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/51/1361651.low.mp3,1,6.4391446,0.8764169
1210238,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/38/1210238.low.mp3,5,10.155543,9.938592
465988,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/88/465988.low.mp3,6,9.392453,6.093089
221398,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/98/221398.low.mp3,6,8.918404,3.3040507
80505,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/05/80505.low.mp3,0,9.185332,-3.562393
631074,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/74/631074.low.mp3,4,9.068407,2.1366851
202182,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/82/202182.low.mp3,0,9.733672,-5.5077066
1388841,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/41/1388841.low.mp3,6,8.826494,-0.8634873
26899,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/99/26899.low.mp3,6,9.71397,3.4667904
1078158,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/58/1078158.low.mp3,0,7.3909307,-3.7356486
1059991,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/91/1059991.low.mp3,2,12.420525,6.652745
1326647,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/47/1326647.low.mp3,5,10.245314,7.070254
1078404,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/04/1078404.low.mp3,0,7.181731,-3.3333483
86274,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/74/86274.low.mp3,6,8.938629,-1.0635867
1162849,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/49/1162849.low.mp3,6,9.9032545,6.5351734
1248083,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/83/1248083.low.mp3,1,6.783978,1.2525474
855274,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/74/855274.low.mp3,6,8.44007,3.9423015
1123877,/content/drive/MyDrive/tag-polysemy/mtg-audio-low/77/1123877.low.mp3,4,8.185072,3.873119
